"Date of Download: 2024-07-11_20:11:41"
"Search Parameters: Data Level:all  Trait List:  Trial List:18316  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","branching level counting|CO_334:0000079","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","marketable root number counting|CO_334:0000169","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814427","GM14459A-3","","plot","8272353","202393DVGST_stom_rep2_GM14459A-3_367","2","2","367","13","19","test","","5","1","21","30","8.984375","4.6","4","1","16","8","4","3","210","50","4","3","1","3","3","31","3620","104","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814428","GM14459A-5","","plot","8272312","202393DVGST_stom_rep2_GM14459A-5_642","2","2","642","23","4","test","","4","1","26.3","90","8.984375","4.6","4","2","10","8","4","2","220","40","4","1","1","2","3","20","3340","199","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814387","GM14459A-6","","plot","8272290","202393DVGST_stom_rep2_GM14459A-6_559","2","2","559","20","22","test","","0","1","26.5","170","4.4921875","2.3","3","1","6","8","4","3","170","60","4","3","1","3","2","22","2360","143","0","4","1","2","1","4"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814141","GM14463A-6","","plot","8272617","202393DVGST_stom_rep2_GM14463A-6_461","2","2","461","16","4","test","","2","1","28.6","100","6.0546875","3.1","4","2","5","6","4","3","230","60","3","1","1","3","3","25","2110","152","0","3","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814185","GM14549A-5","","plot","8272257","202393DVGST_stom_rep2_GM14549A-5_515","2","2","515","18","8","test","","0","1","26","240","15.234375","7.8","4","1","15","8","4","2","240","60","4","3","1","2","3","35","5000","288","1","4","1","2","1","4"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979972","GM14550A-10","","plot","8272605","202393DVGST_stom_rep2_GM14550A-10_456","2","2","456","16","9","test","","3","1","26.7","150","6.4453125","3.3","5","3","8","8","4","3","260","60","4","1","1","3","3","28","3120","192","1","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814022","GM14550A-2","","plot","8272302","202393DVGST_stom_rep2_GM14550A-2_460","2","2","460","16","5","test","","0","1","25","180","15.0390625","7.7","4","1","10","8","4","2","180","50","4","3","1","1","3","29","4840","252","1","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814023","GM14550A-7","","plot","8272209","202393DVGST_stom_rep2_GM14550A-7_622","2","2","622","22","17","test","","1","1","26.1","210","9.375","4.8","4","2","10","10","4","2","240","70","4","3","1","3","3","20","3680","215","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6980006","GM14550A-8","","plot","8272693","202393DVGST_stom_rep2_GM14550A-8_586","2","2","586","21","6","test","","0","1","24.2","210","8.3984375","4.3","4","2","15","8","4","2","210","60","4","2","1","3","3","27","3000","142","1","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814482","GM14561B-1","","plot","8272712","202393DVGST_stom_rep2_GM14561B-1_323","2","2","323","12","26","test","","0","1","24.3","250","12.3046875","6.3","4","1","18","6","4","2","250","50","4","2","1","3","3","42","5000","241","0","3","1","3","3","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6981252","GM14562B-3","","plot","8272323","202393DVGST_stom_rep2_GM14562B-3_558","2","2","558","20","23","test","","0","1","29.1","170","2.1484375","1.1","3","1","5","6","4","3","170","50","3","2","1","4","2","15","1100","82","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814273","GM14562B-5","","plot","8272385","202393DVGST_stom_rep2_GM14562B-5_399","2","2","399","14","8","test","","1","1","24.9","120","5.2734375","2.7","3","1","5","6","4","3","160","50","4","3","1","2","3","15","2380","123","0","3","1","3","2","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814148","GM14562B-7","","plot","8272322","202393DVGST_stom_rep2_GM14562B-7_282","2","2","282","10","9","test","","0","1","35.5","200","4.4921875","2.3","4","1","10","6","4","2","200","50","3","1","1","3","2","25","2240","242","0","4","1","3","3","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979927","GM14562B-8","","plot","8272508","202393DVGST_stom_rep2_GM14562B-8_328","2","2","328","12","21","test","","0","1","22.9","180","10.3515625","5.3","4","2","20","6","4","3","180","50","4","2","1","2","3","25","5000","201","1","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814274","GM14562B-9","","plot","8272365","202393DVGST_stom_rep2_GM14562B-9_359","2","2","359","13","11","test","","0","1","24.7","180","2.9296875","1.5","3","1","5","4","4","3","180","50","2","2","1","3","2","10","1500","76","0","4","1","2","2","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814361","GM14564A-4","","plot","8272627","202393DVGST_stom_rep2_GM14564A-4_500","2","2","500","18","23","test","","0","1","21.9","170","5.859375","3","4","2","5","6","4","4","170","40","4","3","1","3","2","15","2710","92","2","4","1","2","3","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979928","GM14564A-5","","plot","8272552","202393DVGST_stom_rep2_GM14564A-5_251","2","2","251","9","19","test","","0","1","24.9","140","8.3984375","4.3","3","1","5","6","4","3","140","40","3","3","1","2","3","18","3440","177","0","3","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814111","GM14574A-2","","plot","8272228","202393DVGST_stom_rep2_GM14574A-2_392","2","2","392","14","15","test","","0","1","25.5","250","17.3828125","8.9","4","1","22","8","4","2","250","70","4","1","1","1","3","32","4610","253","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979976","GM14574A-4","","plot","8272123","202393DVGST_stom_rep2_GM14574A-4_605","2","2","605","21","25","test","","5","1","25.8","30","11.328125","5.8","4","1","10","6","4","3","170","50","4","3","1","2","3","15","4130","234","0","4","1","2","3","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814277","GM14574A-6","","plot","8272192","202393DVGST_stom_rep2_GM14574A-6_313","2","2","313","11","23","test","","0","1","29.8","200","8.7890625","4.5","4","1","15","6","4","2","200","50","3","3","1","2","3","25","4390","346","0","3","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979977","GM14574A-7","","plot","8272348","202393DVGST_stom_rep2_GM14574A-7_483","2","2","483","17","19","test","","1","1","26.3","210","21.09375","10.8","4","1","20","8","4","2","230","60","4","2","1","1","3","48","5000","296","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814396","GM14615B-1","","plot","8272263","202393DVGST_stom_rep2_GM14615B-1_513","2","2","513","18","10","test","","0","1","27.8","170","10.9375","5.6","4","1","18","6","4","3","170","40","4","3","1","3","2","27","5000","339","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814188","GM14615B-3","","plot","8272500","202393DVGST_stom_rep2_GM14615B-3_345","2","2","345","12","4","test","","0","1","28.8","190","11.1328125","5.7","4","1","17","6","4","2","190","50","3","3","1","2","3","23","4520","332","1","3","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814227","GM14615B-7","","plot","8272667","202393DVGST_stom_rep2_GM14615B-7_474","2","2","474","17","10","test","","0","1","28.8","200","12.3046875","6.3","4","1","25","8","4","2","200","50","4","2","1","3","2","38","4430","325","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979864","GM14615B-8","","plot","8272146","202393DVGST_stom_rep2_GM14615B-8_255","2","2","255","9","23","test","","0","1","25.4","150","4.8828125","2.5","3","1","5","4","4","4","150","30","3","2","1","3","2","12","2120","115","1","3","1","2","3","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814434","GM14616A-4","","plot","8272230","202393DVGST_stom_rep2_GM14616A-4_441","2","2","441","16","24","test","","0","1","25.7","180","12.890625","6.6","4","1","10","6","4","4","180","50","4","1","2","2","1","20","4870","273","0","3","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814189","GM14616A-6","","plot","8272566","202393DVGST_stom_rep2_GM14616A-6_667","2","2","667","23","29","test","","0","1","29.6","190","13.4765625","6.9","4","1","14","8","4","2","190","50","4","3","1","3","2","40","4090","316","0","4","1","2","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814502","GM14762A-8","","plot","8272289","202393DVGST_stom_rep2_GM14762A-8_421","2","2","421","15","15","test","","1","1","26.6","130","6.640625","3.4","3","1","5","8","4","2","250","60","4","3","1","4","3","10","2310","141","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979952","GM14781A-10","","plot","8272283","202393DVGST_stom_rep2_GM14781A-10_364","2","2","364","13","16","test","","2","1","29.9","210","10.3515625","5.3","4","1","10","8","4","2","260","50","4","3","1","2","3","12","3980","315","2","4","1","2","2","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6754703","GM14781A-5","","plot","8272432","202393DVGST_stom_rep2_GM14781A-5_576","2","2","576","20","5","test","","1","1","32.4","40","2.5390625","1.3","4","3","5","4","4","4","130","50","3","3","1","3","3","11","1340","124","0","3","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814161","GM14781A-9","","plot","8272138","202393DVGST_stom_rep2_GM14781A-9_121","2","2","121","5","5","test","","0","1","29","160","9.375","4.8","4","1","5","6","4","3","160","50","3","3","1","2","3","10","3950","293","0","3","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6754710","GM14783A-1","","plot","8272287","202393DVGST_stom_rep2_GM14783A-1_335","2","2","335","12","14","test","","1","1","25.4","160","2.5390625","1.3","4","2","3","6","4","3","220","40","2","1","1","3","3","11","1200","65","0","3","1","3","3","4"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6754712","GM14783A-3","","plot","8272398","202393DVGST_stom_rep2_GM14783A-3_434","2","2","434","15","28","test","","1","1","26.1","140","5.2734375","2.7","4","1","10","6","4","3","170","50","4","3","1","3","3","29","2660","155","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814546","GM14783A-8","","plot","8272236","202393DVGST_stom_rep2_GM14783A-8_600","2","2","600","21","20","test","","3","1","24.9","160","2.34375","1.2","3","3","2","6","4","3","220","60","3","1","1","3","2","12","1400","72","1","3","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6980021","GM14783A-9","","plot","8272755","202393DVGST_stom_rep2_GM14783A-9_614","2","2","614","22","25","test","","0","1","23.5","190","9.9609375","5.1","4","2","12","6","4","3","190","60","3","3","1","2","3","27","4510","196","0","3","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814336","GM14790A-5","","plot","8272473","202393DVGST_stom_rep2_GM14790A-5_445","2","2","445","16","20","test","","1","1","31","50","0.9765625","0.5","4","3","0","6","4","4","160","50","4","2","2","5","2","12","470","40","0","4","1","2","3","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6754750","GM14798A-1","","plot","8272692","202393DVGST_stom_rep2_GM14798A-1_422","2","2","422","15","16","test","","0","1","25.2","210","3.3203125","1.7","3","1","5","6","4","3","210","60","1","1","1","3","3","10","1660","88","0","2","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6754751","GM14798A-2","","plot","8272501","202393DVGST_stom_rep2_GM14798A-2_409","2","2","409","15","3","test","","0","1","26.1","190","6.4453125","3.3","4","1","5","8","4","3","190","40","4","1","1","3","2","10","3200","187","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979893","GM14798A-8","","plot","8272127","202393DVGST_stom_rep2_GM14798A-8_241","2","2","241","9","9","test","","2","1","28","150","10.3515625","5.3","4","1","15","8","4","2","220","70","4","3","1","2","3","22","3570","246","0","4","1","2","1","4"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6981263","GM14803A-10","","plot","8272703","202393DVGST_stom_rep2_GM14803A-10_612","2","2","612","22","27","test","","1","1","30.1","240","8.59375","4.4","4","1","10","8","4","2","260","80","4","3","1","2","2","25","3810","305","2","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979894","GM14803A-1","","plot","8272512","202393DVGST_stom_rep2_GM14803A-1_511","2","2","511","18","12","test","","0","1","26.4","220","6.25","3.2","4","1","14","6","4","3","220","40","4","3","1","3","2","32","2880","172","0","4","1","2","4","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6980022","GM14803A-5","","plot","8272631","202393DVGST_stom_rep2_GM14803A-5_420","2","2","420","15","14","test","","2","1","24.7","90","7.421875","3.8","4","1","12","6","4","3","190","50","3","2","1","3","2","27","2830","143","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814547","GM14803A-7","","plot","8272702","202393DVGST_stom_rep2_GM14803A-7_548","2","2","548","19","26","test","","2","1","27","90","8.7890625","4.5","4","1","5","6","4","3","220","60","4","2","1","3","2","20","3570","226","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814461","GM14807B-5","","plot","8272167","202393DVGST_stom_rep2_GM14807B-5_495","2","2","495","18","28","test","","1","1","23","70","6.25","3.2","3","1","10","4","4","4","130","50","3","1","1","3","2","20","2820","115","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814340","GM14811B-4","","plot","8272503","202393DVGST_stom_rep2_GM14811B-4_16","2","2","16","1","16","test","","2","1","26.2338650023116","80","5.078125","2.6","3","1","4","6","4","3","160","40","4","3","1","3","2","15","2300","137","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6981265","GM14818A-7","","plot","8272457","202393DVGST_stom_rep2_GM14818A-7_608","2","2","608","21","28","test","","1","1","28.7","40","5.078125","2.6","4","2","5","6","4","3","130","40","3","3","1","3","2","15","2570","187","0","4","2","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6754819","GM14819A-2","","plot","8272506","202393DVGST_stom_rep2_GM14819A-2_634","2","2","634","22","5","test","","2","1","27","50","9.765625","5","4","1","12","6","4","3","170","50","4","3","1","2","3","20","4650","294","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6754821","GM14819A-4","","plot","8272683","202393DVGST_stom_rep2_GM14819A-4_129","2","2","129","5","13","test","","1","1","26.5","120","2.1484375","1.1","3","1","3","6","4","3","150","40","1","1","1","4","1","13","660","40","0","2","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6754822","GM14819A-5","","plot","8272306","202393DVGST_stom_rep2_GM14819A-5_57","2","2","57","2","2","test","","0","1","26.8","270","12.890625","6.6","4","1","25","8","4","2","270","70","4","3","1","3","3","45","4530","283","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6754838","GM14825A-1","","plot","8272108","202393DVGST_stom_rep2_GM14825A-1_160","2","2","160","6","15","test","","1","1","24.9","160","8.203125","4.2","4","1","10","8","4","2","220","50","4","2","1","4","2","32","3470","179","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6754839","GM14825A-2","","plot","8272520","202393DVGST_stom_rep2_GM14825A-2_578","2","2","578","20","3","test","","3","1","26.2","60","4.4921875","2.3","4","2","6","8","4","3","200","50","4","3","1","3","3","16","2310","136","3","4","2","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814204","GM14825A-6","","plot","8272760","202393DVGST_stom_rep2_GM14825A-6_466","2","2","466","17","2","test","","1","1","29.6","140","7.03125","3.6","4","1","12","6","4","3","160","50","4","3","1","3","3","27","3450","268","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
