"Date of Download: 2024-07-31_16:55:27"
"Search Parameters: Data Level:all  Trait List:  Trial List:11905  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Change in weight after boiling computation percentage|month 10|boiling time 20 minutes|COMP:0000224","Change in weight after boiling computation percentage|month 10|boiling time 30 minutes|COMP:0000225","Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051","beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053","dry matter content by table-top NIRS in percentage|CO_334:0002057","first apical branch height measurement in cm|CO_334:0000106","frog skin disease : visual 1-5|CO_334:0000093","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root evaluation scaled 1-5|CO_334:0000228","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","thrips severity : visual 1-5|CO_334:0002084","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814163","GM14823A-2","","plot","6982170","202395DVGST_ciat_rep1_GM14823A-2_180","1","1","180","5","8","test","","7.8","19","0.7","0.3","43.1","15","","3","1","5","4","4","270","2","2","3","0","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814341","GM14823A-3","","plot","6982108","202395DVGST_ciat_rep1_GM14823A-3_476","1","1","476","12","41","test","","8.2","24.4","1.5","0.8","43.6","20","","3","1","8","4","3","365","2","3","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6979996","GM14823A-4","","plot","6982770","202395DVGST_ciat_rep1_GM14823A-4_946","1","1","946","22","1","test","","4.4","14.5","1.4","1.2","41.1","105","","2","1","5","4","4","205","2","3","3","0","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814378","GM14823A-5","","plot","6982701","202395DVGST_ciat_rep1_GM14823A-5_541","1","1","541","13","25","test","","8.5","25.6","1.9","1.3","42.8","30","","2","1","6","4","4","330","2","3","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814127","GM14823A-6","","plot","6982185","202395DVGST_ciat_rep1_GM14823A-6_110","1","1","110","3","24","test","","7.1","21.6","1.5","0.9","41.2","95","","3","1","6","4","4","270","2","2","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814551","GM14823A-7","","plot","6982040","202395DVGST_ciat_rep1_GM14823A-7_730","1","1","730","17","42","test","","7.3","17.5","0.1","0.2","41.5","15","","3","1","7","4","4","380","2","3","4","3","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814128","GM14823A-8","","plot","6982624","202395DVGST_ciat_rep1_GM14823A-8_143","1","1","143","4","30","test","","16.6","31.9","1","0.8","41.1","135","","3","1","8","4","3","270","2","3","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6979997","GM14823A-9","","plot","6982966","202395DVGST_ciat_rep1_GM14823A-9_953","1","1","953","23","7","test","","6.3","24.1","2.1","1.5","42.8","130","","2","1","5","4","3","335","2","3","5","0","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6754838","GM14825A-1","","plot","6982159","202395DVGST_ciat_rep1_GM14825A-1_166","1","1","166","4","7","test","","5.9","15.6","1.8","1.5","44.3","150","","4","1","7","4","4","320","2","3","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6754839","GM14825A-2","","plot","6982614","202395DVGST_ciat_rep1_GM14825A-2_454","1","1","454","11","24","test","","10.2","28.3","1.4","0.9","41.9","125","","3","1","10","4","3","375","2","3","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6754840","GM14825A-3","","plot","6982688","202395DVGST_ciat_rep1_GM14825A-3_185","1","1","185","5","13","test","","11.3","30.6","1.9","1.5","43.7","25","","3","1","7","4","4","280","2","2","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6979953","GM14825A-4","","plot","6982838","202395DVGST_ciat_rep1_GM14825A-4_923","1","1","923","22","24","test","","7.9","18.9","1","0.8","41.8","25","","3","1","4","4","5","230","2","2","4","0","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6979899","GM14825A-5","","plot","6982211","202395DVGST_ciat_rep1_GM14825A-5_878","1","1","878","21","18","test","","","","","","","","","","","","4","","","","","","","0",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814204","GM14825A-6","","plot","6982458","202395DVGST_ciat_rep1_GM14825A-6_254","1","1","254","6","5","test","","4.9","11.4","1.5","1.3","42","120","","3","1","7","4","3","335","2","3","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6979900","GM14825A-7","","plot","6982057","202395DVGST_ciat_rep1_GM14825A-7_795","1","1","795","19","21","test","","","","0","0.2","34","165","","1","1","3","4","5","165","2","3","5","0","4","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814464","GM14825A-8","","plot","6982590","202395DVGST_ciat_rep1_GM14825A-8_655","1","1","655","16","34","test","","25.2","45.9","1.1","0.4","39.7","30","","2","1","5","4","4","285","2","3","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814205","GM14825A-9","","plot","6982594","202395DVGST_ciat_rep1_GM14825A-9_257","1","1","257","6","2","test","","9.7","18.7","1.4","1.1","42","25","","2","1","4","4","4","305","2","3","5","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6981938","GM14833A-10","","plot","6982656","202395DVGST_ciat_rep1_GM14833A-10_338","1","1","338","8","7","test","","6.9","21.8","0.4","0.4","33.7","140","","3","1","4","4","5","300","2","3","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6754859","GM14833A-1","","plot","6982257","202395DVGST_ciat_rep1_GM14833A-1_994","1","1","994","24","39","test","","18.1","25.1","1","0.7","38.8","20","","2","1","4","4","5","245","2","3","5","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6754860","GM14833A-2","","plot","6982300","202395DVGST_ciat_rep1_GM14833A-2_421","1","1","421","10","10","test","","7.8","33.1","0.8","0.6","39.6","75","","2","1","7","4","4","305","2","3","3","0","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6754861","GM14833A-3","","plot","6982219","202395DVGST_ciat_rep1_GM14833A-3_88","1","1","88","3","2","test","","9.9","32.2","1.4","1.2","41.4","120","","2","1","8","4","3","300","1","3","2","0","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6754862","GM14833A-4","","plot","6982168","202395DVGST_ciat_rep1_GM14833A-4_9","1","1","9","1","9","test","","13.5","28.5","0.7","0.6","39.9","50","","3","1","5","4","4","300","2","3","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6754863","GM14833A-5","","plot","6982006","202395DVGST_ciat_rep1_GM14833A-5_952","1","1","952","23","6","test","","6","10.4","0","0","34.2","20","","2","1","4","4","4","235","2","3","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6754864","GM14833A-6","","plot","6982817","202395DVGST_ciat_rep1_GM14833A-6_779","1","1","779","19","5","test","","10.2","18.7","0.9","0.7","42.6","35","","3","1","6","4","4","205","2","3","5","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6754865","GM14833A-7","","plot","6982097","202395DVGST_ciat_rep1_GM14833A-7_535","1","1","535","13","19","test","","","","","","","30","","2","1","7","4","4","325","","","","","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6754866","GM14833A-8","","plot","6982768","202395DVGST_ciat_rep1_GM14833A-8_958","1","1","958","23","12","test","","","","0.6","0.4","43.1","90","","3","2","4","4","4","310","2","3","5","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6754867","GM14833A-9","","plot","6982724","202395DVGST_ciat_rep1_GM14833A-9_386","1","1","386","9","42","test","","17.4","31.3","1.6","1.1","44","45","","2","1","3","4","5","345","2","3","4","0","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6754876","GM14835B-1","","plot","6982109","202395DVGST_ciat_rep1_GM14835B-1_787","1","1","787","19","13","test","","3.6","7.5","0.6","0.4","43.3","20","","4","1","5","4","4","290","2","3","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6754877","GM14835B-2","","plot","6982954","202395DVGST_ciat_rep1_GM14835B-2_298","1","1","298","7","40","test","","6.5","11.7","0.8","0.5","40.1","90","","4","1","6","4","4","335","2","3","4","8","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6979901","GM14835B-3","","plot","6982146","202395DVGST_ciat_rep1_GM14835B-3_776","1","1","776","19","2","test","","4.6","10.9","0.6","0.8","42","25","","2","1","6","4","4","305","2","3","4","0","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6979902","GM14835B-5","","plot","6982812","202395DVGST_ciat_rep1_GM14835B-5_856","1","1","856","20","5","test","","4.5","8.7","0.6","0.5","44.3","45","2","3","2","8","4","4","330","2","3","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814090","GM14835B-6","","plot","6982273","202395DVGST_ciat_rep1_GM14835B-6_81","1","1","81","2","6","test","","","","1.2","0.6","43.6","290","","1","1","3","4","5","290","2","3","5","0","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814552","GM14835B-7","","plot","6982556","202395DVGST_ciat_rep1_GM14835B-7_733","1","1","733","18","42","test","","4.8","9.9","0.3","0","37","55","","3","1","5","4","4","285","2","3","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814206","GM14835B-9","","plot","6982815","202395DVGST_ciat_rep1_GM14835B-9_274","1","1","274","7","16","test","","7.5","17.7","0.5","0.5","41.6","15","","3","1","4","4","5","305","2","3","5","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6979998","GM14840B-2","","plot","6981980","202395DVGST_ciat_rep1_GM14840B-2_974","1","1","974","23","28","test","","6.3","14.6","1.3","0.9","41.6","35","","2","1","4","4","4","245","2","2","4","0","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814298","GM14840B-3","","plot","6981956","202395DVGST_ciat_rep1_GM14840B-3_395","1","1","395","10","36","test","","5.5","14.9","0.2","0.3","38.6","45","","3","1","5","4","4","290","2","3","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6754887","GM14841B-1","","plot","6982351","202395DVGST_ciat_rep1_GM14841B-1_968","1","1","968","23","22","test","","5","15.8","0.6","0.5","42.7","15","","3","1","4","4","4","240","2","3","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6754888","GM14841B-2","","plot","6982668","202395DVGST_ciat_rep1_GM14841B-2_70","1","1","70","2","17","test","","6.3","14.7","0.8","0.9","40.3","35","","4","1","6","4","4","240","2","3","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814379","GM14841B-3","","plot","6982134","202395DVGST_ciat_rep1_GM14841B-3_518","1","1","518","13","2","test","","10.9","28.4","0.3","0.4","40.9","40","","3","1","5","4","4","245","2","1","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814050","GM14841B-5","","plot","6982081","202395DVGST_ciat_rep1_GM14841B-5_34","1","1","34","1","34","test","","10.9","23.5","0","0.5","34","25","","3","1","3","4","5","180","2","2","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814164","GM14841B-6","","plot","6982203","202395DVGST_ciat_rep1_GM14841B-6_176","1","1","176","5","4","test","","9","28.6","0","0","39.9","20","","3","1","3","4","5","200","2","1","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6981939","GM14841B-8","","plot","6982735","202395DVGST_ciat_rep1_GM14841B-8_379","1","1","379","9","35","test","","","","1.5","0.9","37.1","150","","2","1","10","4","3","320","2","2","5","0","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6979954","GM14843B-10","","plot","6982049","202395DVGST_ciat_rep1_GM14843B-10_911","1","1","911","22","36","test","","6.1","15.8","1.3","0.9","42.2","150","","3","1","8","4","3","335","2","3","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6754889","GM14843B-1","","plot","6982074","202395DVGST_ciat_rep1_GM14843B-1_152","1","1","152","4","21","test","","4.5","9","0.5","0","40.4","65","","3","1","8","4","4","330","2","3","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6754890","GM14843B-2","","plot","6982303","202395DVGST_ciat_rep1_GM14843B-2_592","1","1","592","14","11","test","","8.7","13","0.6","0.2","42.4","30","","2","1","4","4","4","220","2","2","5","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6754891","GM14843B-3","","plot","6982750","202395DVGST_ciat_rep1_GM14843B-3_697","1","1","697","17","9","test","","8","25","1.2","0.9","42.5","40","","3","1","6","4","4","300","2","3","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814252","GM14843B-4","","plot","6982714","202395DVGST_ciat_rep1_GM14843B-4_296","1","1","296","7","38","test","","5.3","16.3","0.6","0.7","43.6","155","","4","1","12","4","2","315","2","1","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814051","GM14843B-5","","plot","6981947","202395DVGST_ciat_rep1_GM14843B-5_31","1","1","31","1","31","test","","3.3","6.4","1.1","0.8","41.6","145","","3","1","5","4","4","305","2","3","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814553","GM14843B-6","","plot","6982091","202395DVGST_ciat_rep1_GM14843B-6_766","1","1","766","18","9","test","","4.7","10.5","1.3","0.7","43.5","70","","4","2","10","4","3","415","2","3","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6980025","GM14843B-7","","plot","6982256","202395DVGST_ciat_rep1_GM14843B-7_1025","1","1","1025","24","8","test","","6.6","20.1","0.6","0.3","41.8","175","","3","2","8","4","3","280","2","3","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814129","GM14843B-8","","plot","6982231","202395DVGST_ciat_rep1_GM14843B-8_163","1","1","163","4","10","test","","","","0.5","0.5","39.7","50","","3","1","3","4","4","245","2","2","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6979903","GM14843B-9","","plot","6982324","202395DVGST_ciat_rep1_GM14843B-9_782","1","1","782","19","8","test","","2.9","5","1.1","0.8","42.9","170","","3","1","10","4","2","415","2","3","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6981940","GM14845B-1","","plot","6982794","202395DVGST_ciat_rep1_GM14845B-1_358","1","1","358","9","14","test","","6.3","12.6","1.5","1","42.6","65","","3","1","5","4","4","270","2","3","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6979955","GM14845B-2","","plot","6982565","202395DVGST_ciat_rep1_GM14845B-2_935","1","1","935","22","12","test","","5.8","21.1","2.1","1.6","40.7","20","","3","1","7","4","4","325","2","3","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6979956","GM14845B-3","","plot","6982051","202395DVGST_ciat_rep1_GM14845B-3_894","1","1","894","21","34","test","","12.1","33.5","2.2","1.6","42.4","140","","3","1","10","4","3","315","2","3","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814165","GM14845B-4","","plot","6982514","202395DVGST_ciat_rep1_GM14845B-4_204","1","1","204","5","32","test","","4.3","18","0.4","0.5","40.7","100","","2","1","5","4","5","225","2","3","5","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814510","GM14845B-5","","plot","6982498","202395DVGST_ciat_rep1_GM14845B-5_669","1","1","669","16","20","test","","16.1","31.1","1.3","0.9","42.4","365","","3","1","12","4","1","365","2","3","3","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6979904","GM14845B-6","","plot","6982953","202395DVGST_ciat_rep1_GM14845B-6_854","1","1","854","20","7","test","","8.1","22.9","1.1","0.9","36.7","50","","3","2","5","4","5","220","2","3","5","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6754910","GM14851B-1","","plot","6982761","202395DVGST_ciat_rep1_GM14851B-1_835","1","1","835","20","26","test","","","","1.1","0.8","42.3","80","","2","3","7","4","4","330","2","1","4","0","4","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11905","202395DVGST_ciat","202395DVGST_ciat","Augmented","1.2","4","","no","no","2023-September-27","","41","CIAT. Valle, Colombia","6814414","GM14851B-3","","plot","6982365","202395DVGST_ciat_rep1_GM14851B-3_567","1","1","567","14","36","test","","4.7","15.2","1.2","0.5","41.5","75","","2","2","4","4","4","275","2","2","3","0","2","1"," (Operator: lizbethpino, Time: )"
