"Date of Download: 2024-07-11_20:12:40"
"Search Parameters: Data Level:all  Trait List:  Trial List:11904  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","branching level counting|CO_334:0000079","dry matter content by specific gravity method|CO_334:0000160","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","marketable root number counting|CO_334:0000169","marketable root weight measurement in kg|CO_334:0000131","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","233880","SM3134-73","","plot","6981420","202394DVGST_momi_rep1_SM3134-73_431","1","1","431","11","21","test","","2","32.3988536155203","30","27.4725274725275","10","5","2","14","7.15","8","4","4","210","30","4","3","1","1","2","29","3750","348","1","4","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","298109","SM3386-49","","plot","6981662","202394DVGST_momi_rep1_SM3386-49_120","1","1","120","3","38","test","","2","29.9072873735481","165","10.7142857142857","3.9","4","1","4","2.4","10","4","2","225","20","1","2","2","2","2","15","2900","231","1","1","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","310088","SM3553-27","","plot","6981757","202394DVGST_momi_rep1_SM3553-27_512","1","1","512","13","20","test","","1","33.7113421550094","40","26.2362637362637","9.55","5","2","11","8.35","10","4","4","265","40","4","3","1","2","2","20","4700","468","1","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","310416","SM3559-11","","plot","6981363","202394DVGST_momi_rep1_SM3559-11_172","1","1","172","5","8","test","","0","40.6924865548877","250","18.2692307692308","6.65","5","1","12","5.7","12","4","2","250","40","4","1","1","2","3","20","3650","489","1","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","2170037","SM4522-13","","plot","6981480","202394DVGST_momi_rep1_SM4522-13_14","1","1","14","1","14","test","","1","31.8023858565053","200","8.24175824175824","3","5","1","4","0.95","10","4","2","280","60","4","3","1","3","1","21","3200","287","0","4","1","2","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","2170257","SM4534-37","","plot","6981773","202394DVGST_momi_rep1_SM4534-37_15","1","1","15","1","15","test","","2","31.5685654008439","45","11.2637362637363","4.1","4","1","5","3.2","8","4","4","225","60","4","1","1","3","2","15","3900","345","1","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","2171586","SM4707-10","","plot","6981475","202394DVGST_momi_rep1_SM4707-10_411","1","1","411","11","1","test","","3","20.4915831663326","145","31.3186813186813","11.4","5","2","11","8.55","8","4","3","285","60","","2","1","2","2","25","4100","108","0","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","2171660","SM4708-36","","plot","6981657","202394DVGST_momi_rep1_SM4708-36_63","1","1","63","2","20","test","","4","33.9117522792973","50","21.5659340659341","7.85","5","1","10","6.6","8","4","4","290","20","4","3","1","2","3","16","5000","503","1","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","2171679","SM4709-12","","plot","6981526","202394DVGST_momi_rep1_SM4709-12_448","1","1","448","11","38","test","","5","32.0954643048846","40","25","9.1","5","2","8","6.65","10","4","4","210","20","4","3","1","2","2","18","4100","374","1","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","2171928","SM4715-20","","plot","6981421","202394DVGST_momi_rep1_SM4715-20_650","1","1","650","16","7","test","","2","29.6770131353512","65","24.7252747252747","9","5","1","12","7.3","10","4","2","235","30","4","3","1","1","2","22","3800","298","1","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","2171966","SM4716-23","","plot","6981796","202394DVGST_momi_rep1_SM4716-23_536","1","1","536","14","39","test","","","35.4485528219971","","17.9945054945055","6.55","5","","6","3.75","","4","","0","","4","3","1","3","2","23","3875","420","","4","1","3","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","2171988","SM4716-43","","plot","6981284","202394DVGST_momi_rep1_SM4716-43_317","1","1","317","8","12","test","","2","35.1893840410639","175","20.7417582417582","7.55","4","1","11","4.65","10","4","2","245","40","4","3","1","2","2","21","4800","514","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","2172979","SM4744-1","","plot","6981524","202394DVGST_momi_rep1_SM4744-1_130","1","1","130","4","35","test","","5","33.1552214144085","40","13.8736263736264","5.05","5","1","6","1.2","8","4","4","250","30","4","3","1","2","2","23","3350","324","","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","2172992","SM4744-21","","plot","6981889","202394DVGST_momi_rep1_SM4744-21_121","1","1","121","3","39","test","","2","35.5144418872267","70","15.521978021978","5.65","5","3","6","4.75","10","4","4","310","60","3","1","1","2","2","12","3900","424","0","4","2","2","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","2173260","SM4754-27","","plot","6981835","202394DVGST_momi_rep1_SM4754-27_35","1","1","35","1","35","test","","3","29.3651133501259","30","14.8351648351648","5.4","4","3","5","3.55","12","4","4","340","70","3","3","2","3","3","14","4300","330","1","3","2","3","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","2173334","SM4756-19","","plot","6981515","202394DVGST_momi_rep1_SM4756-19_587","1","1","587","15","13","test","","3","33.958785046729","140","9.61538461538462","3.5","3","3","2","2.8","10","4","4","275","40","3","3","2","4","3","5","2975","300","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","2173480","SM4761-2","","plot","6981547","202394DVGST_momi_rep1_SM4761-2_137","1","1","137","4","28","test","","4","30.3230428863172","65","10.1648351648352","3.7","5","1","4","3.15","8","4","4","245","60","3","3","1","3","3","8","3200","262","0","4","2","3","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","2173697","SM4771-25","","plot","6981585","202394DVGST_momi_rep1_SM4771-25_22","1","1","22","1","22","test","","4","31.5769861286255","170","16.7582417582418","6.1","5","3","9","4.4","12","4","3","370","40","4","2","1","2","2","19","4350","385","0","4","2","3","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","2173706","SM4772-1","","plot","6981549","202394DVGST_momi_rep1_SM4772-1_212","1","1","212","6","35","test","","2","34.7297872340425","60","19.2307692307692","7","5","3","11","4.8","10","4","4","390","60","4","3","1","3","2","24","4200","440","2","4","1","3","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","2174037","SM4794-8","","plot","6981735","202394DVGST_momi_rep1_SM4794-8_350","1","1","350","9","22","test","","4","33.8630265210608","80","20.1923076923077","7.35","4","1","6","4.2","8","4","2","270","10","4","3","1","2","2","17","2850","286","3","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","2174310","SM4821-37","","plot","6981853","202394DVGST_momi_rep1_SM4821-37_375","1","1","375","10","36","test","","6","29.6106018194541","60","14.010989010989","5.1","5","2","6","2","10","4","3","282","5","4","3","1","3","2","24","3100","242","0","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","2174484","SM4830-1","","plot","6981920","202394DVGST_momi_rep1_SM4830-1_312","1","1","312","8","17","test","","2","35.7702247191011","170","17.1703296703297","6.25","5","1","8","3.5","10","4","2","240","40","4","3","1","2","2","27","4200","462","0","4","2","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","2174538","SM4834-11","","plot","6981631","202394DVGST_momi_rep1_SM4834-11_262","1","1","262","7","16","test","","1","28.3838461538461","250","20.6043956043956","7.5","5","1","4","4.4","12","4","2","310","80","4","3","2","2","3","18","1750","125","0","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","2174682","SM4840-24","","plot","6981352","202394DVGST_momi_rep1_SM4840-24_232","1","1","232","6","15","test","","3","33.6698204583038","50","17.1703296703297","6.25","5","3","15","5.25","8","4","4","220","50","4","2","1","3","2","25","4700","467","0","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","2174876","SM4848-17","","plot","6981802","202394DVGST_momi_rep1_SM4848-17_151","1","1","151","4","14","test","","4","32.3349456210647","150","18.543956043956","6.75","4","2","11","5","8","4","4","260","30","4","2","1","2","2","19","3850","356","0","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","6981651","202394DVGST_momi_rep1_SMB2446-2_123","1","1","123","3","41","test","","0","36.2778245192307","230","25.1373626373626","9.15","4","1","9","6.55","10","4","2","230","40","4","3","1","1","2","20","3750","422","2","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","147207","TAI8","Tai8","plot","6981776","202394DVGST_momi_rep1_TAI8_544","1","1","544","14","31","test","","2","32.9353432759064","85","27.1978021978022","9.9","5","1","8","5","10","4","2","210","30","4","1","1","2","2","23","4300","411","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","61487","AR42-4","","plot","6981787","202394DVGST_momi_rep2_AR42-4_473","2","2","473","12","20","check","","4","37.9929775280899","20","23.7637362637363","8.65","4","1","14","7.1","8","4","4","205","10","4","3","1","2","2","24","4050","490","3","4","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","2456917","AZULITA","","plot","6981538","202394DVGST_momi_rep2_AZULITA_549","2","2","549","14","26","check","","3","30.9267522553782","95","25","9.1","4","2","10","8.3","8","4","2","280","30","4","3","1","2","3","14","4725","402","0","4","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","273346","BRA787","","plot","6981451","202394DVGST_momi_rep2_BRA787_164","2","2","164","4","1","check","","0","17.405919395466","290","3.02197802197802","1.1","3","3","0","0","10","4","3","290","50","1","1","1","5","2","0","800","6","0","4","2","3","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","241975","BRA847","","plot","6981751","202394DVGST_momi_rep2_BRA847_565","2","2","565","14","10","check","","","","","","","","","","","","4","","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","139257","CG1141-1","","plot","6981747","202394DVGST_momi_rep2_CG1141-1_245","2","2","245","6","2","check","","0","30.9615074798619","250","14.8351648351648","5.4","4","1","5","2.3","10","4","2","250","70","3","3","1","2","2","25","2850","243","0","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","61463","CR13-8","","plot","6981789","202394DVGST_momi_rep2_CR13-8_578","2","2","578","15","4","check","","2","29.5296659171217","155","10.0274725274725","3.65","5","1","5","2.45","10","4","3","225","20","4","3","2","3","2","13","3375","262","0","4","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","2732025","CR27-20","","plot","6981708","202394DVGST_momi_rep2_CR27-20_582","2","2","582","15","8","check","","4","35.7057971014493","40","0.961538461538462","0.35","4","3","0","0","6","4","5","185","5","2","1","1","4","2","4","775","85","2","4","2","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","145687","CUB74","","plot","6981509","202394DVGST_momi_rep2_CUB74_418","2","2","418","11","8","check","","0","39.4736945366737","360","20.1923076923077","7.35","5","2","8","5.25","12","4","1","360","90","2","3","1","3","3","18","3800","487","0","2","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","2731422","GM10057-1","","plot","6981316","202394DVGST_momi_rep2_GM10057-1_505","2","2","505","13","13","check","","6","30.8280420353982","35","6.18131868131868","2.25","5","1","2","1","8","4","4","220","20","4","3","1","3","2","9","1975","167","5","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814264","GM14301B-4","","plot","6981499","202394DVGST_momi_rep2_GM14301B-4_566","2","2","566","14","9","check","","0","29.2827909887359","150","13.7362637362637","5","5","1","12","4.5","8","4","4","150","30","4","3","1","2","2","19","4325","330","0","4","1","2","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814063","GM14359A-10","","plot","6981731","202394DVGST_momi_rep2_GM14359A-10_492","2","2","492","12","1","check","","3","32.8628607964925","115","9.61538461538462","3.5","5","1","5","2.3","10","4","2","200","40","4","3","1","4","1","12","3025","288","0","4","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979846","GM14368A-1","","plot","6981423","202394DVGST_momi_rep2_GM14368A-1_462","2","2","462","12","31","check","","5","37.7909090909091","50","14.2857142857143","5.2","5","1","5","2.4","10","4","4","225","20","4","3","1","4","2","21","3350","402","0","4","1","3","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814426","GM14368A-2","","plot","6981901","202394DVGST_momi_rep2_GM14368A-2_233","2","2","233","6","14","check","","3","39.7883761011107","140","9.06593406593407","3.3","3","2","4","2.15","8","4","2","240","40","4","3","1","3","2","10","3000","389","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979969","GM14384A-6","","plot","6981525","202394DVGST_momi_rep2_GM14384A-6_126","2","2","126","4","39","check","","2","31.8165969134187","200","16.3461538461539","5.95","5","2","6","5","10","4","2","320","45","4","3","1","2","2","16","4200","377","0","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814067","GM14459A-1","","plot","6981527","202394DVGST_momi_rep2_GM14459A-1_393","2","2","393","10","18","check","","2","30.3004012227742","195","9.61538461538462","3.5","4","2","5","1.7","10","4","2","390","70","4","3","1","3","2","20","2850","233","0","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814427","GM14459A-3","","plot","6981337","202394DVGST_momi_rep2_GM14459A-3_33","2","2","33","1","33","check","","4","27.6850453172205","50","12.6373626373626","4.6","5","3","7","2.9","12","4","4","250","20","3","3","1","3","2","16","3550","240","0","4","1","2","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814068","GM14459A-4","","plot","6981291","202394DVGST_momi_rep2_GM14459A-4_556","2","2","556","14","19","check","","2","30.3961348684211","145","3.70879120879121","1.35","2","2","2","1.25","8","4","3","225","80","1","3","1","4","2","3","1325","109","0","1","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814428","GM14459A-5","","plot","6981377","202394DVGST_momi_rep2_GM14459A-5_349","2","2","349","9","21","check","","4","29.1376165609847","30","24.4505494505495","8.9","5","2","12","5.7","8","4","3","210","40","4","2","1","2","2","27","2900","219","1","4","2","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814387","GM14459A-6","","plot","6981611","202394DVGST_momi_rep2_GM14459A-6_280","2","2","280","7","34","check","","0","33.5505547850208","240","21.4285714285714","7.8","5","1","6","2.8","10","4","2","240","40","4","3","1","3","2","29","4000","395","0","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6981245","GM14459A-9","","plot","6981404","202394DVGST_momi_rep2_GM14459A-9_602","2","2","602","15","28","check","","4","29.0222171113155","90","11.5384615384615","4.2","5","2","7","3.7","8","4","3","255","5","3","3","1","3","2","13","3525","264","1","3","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6981246","GM14463A-2","","plot","6981858","202394DVGST_momi_rep2_GM14463A-2_281","2","2","281","7","35","check","","3","36.5420138888889","160","13.1868131868132","4.8","5","2","8","2.8","12","4","2","350","20","4","3","1","3","2","23","3250","370","0","3","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814141","GM14463A-6","","plot","6981798","202394DVGST_momi_rep2_GM14463A-6_520","2","2","520","13","28","check","","0","29.9717391304347","290","10.4395604395604","3.8","5","2","1","0.7","10","4","2","290","40","4","1","1","3","2","23","3025","242","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814480","GM14470B-1","","plot","6981810","202394DVGST_momi_rep2_GM14470B-1_248","2","2","248","7","2","check","","1","31.9683262064752","140","31.3186813186813","11.4","4","1","14","10.25","8","4","2","240","40","4","1","1","2","2","21","3600","326","0","4","1","3","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814111","GM14574A-2","","plot","6981471","202394DVGST_momi_rep2_GM14574A-2_499","2","2","499","13","7","check","","0","33.4045454545454","300","25","9.1","5","1","11","6.1","12","4","1","300","60","4","1","1","2","2","23","4000","392","3","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979932","GM14574A-3","","plot","6981684","202394DVGST_momi_rep2_GM14574A-3_613","2","2","613","15","39","check","","0","33.3809707759489","235","11.1263736263736","4.05","5","3","7","2.8","8","4","3","235","55","4","3","1","4","1","15","3300","323","3","4","1","2","1","2"," (Operator: lizbethpino, Time: )"
